#a  	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039
#b  	 -0.0300	 -0.0267	 -0.0234	 -0.0200	 -0.0167	 -0.0134	 -0.0101	 -0.0067	 -0.0034	 -0.0001
#t0 	    7.69	    6.84	    5.99	    5.14	    4.28	    3.43	    2.58	    1.73	    0.88	    0.03
#t1 	  264.10	  263.25	  262.40	  261.55	  260.70	  259.84	  258.99	  258.14	  257.29	  256.44
137	0.00000001	0.00000001	0.00000001	0.00000001	0.00000001	0.00000001	0.00000001	0.00000000	0.00000000	0.00000000
138	0.00000001	0.00000001	0.00000001	0.00000001	0.00000001	0.00000001	0.00000000	0.00000000	0.00000000	0.00000000
139	0.00000001	0.00000001	0.00000001	0.00000001	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
140	0.00000001	0.00000001	0.00000001	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
141	0.00000001	0.00000001	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
142	0.00000001	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
143	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
144	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
145	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
146	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
147	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
148	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
149	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
150	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
